Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83781;14/06/2012;0000;;26;;6.7;1.4;19.66;83;1.3;
83781;14/06/2012;1200;0;;16.5;;;;;;
83781;15/06/2012;0000;;25.5;;8.2;2.3;19.88;77;1.833333;
83781;15/06/2012;1200;0;;16.1;;;;;;
83781;16/06/2012;0000;;24.3;;8;2.3;19.22;69.25;2.2;
83781;16/06/2012;1200;0;;15;;;;;;
83781;17/06/2012;0000;;23;;5.6;4.5;17.46;79.25;2.233333;
83781;17/06/2012;1200;0;;14.1;;;;;;
83781;18/06/2012;0000;;22.7;;0.9;2.3;19.48;66.5;2.633333;
83781;18/06/2012;1200;0;;13.8;;;;;;
83781;19/06/2012;0000;;22.3;;0;5;18.8;82.75;1.966667;
83781;19/06/2012;1200;0;;16.9;;;;;;
83781;20/06/2012;0000;;20.3;;0;2.2;18.48;87.75;3.4;
83781;20/06/2012;1200;46.5;;15.9;;;;;;
83781;21/06/2012;0000;;19.7;;0;1.2;16.64;93.5;0.666667;
83781;21/06/2012;1200;7.6;;14.3;;;;;;
83781;22/06/2012;0000;;20.4;;0.8;1.1;17.64;82;4.4;
83781;22/06/2012;1200;19.7;;14.7;;;;;;
83781;23/06/2012;0000;;19.8;;3.7;2.5;15.38;81.25;3.066667;
83781;23/06/2012;1200;0;;12.2;;;;;;
83781;24/06/2012;0000;;22.9;;8.6;2.5;17.12;82.25;1.7;
83781;24/06/2012;1200;0;;13.4;;;;;;
83781;25/06/2012;0000;;17.8;;0;1.9;15.38;90;1.633333;
83781;25/06/2012;1200;0;;13.9;;;;;;
83781;26/06/2012;0000;;21.1;;7.1;1.1;15.92;78.25;1.933333;
83781;26/06/2012;1200;0;;11.7;;;;;;
83781;27/06/2012;0000;;23.7;;7.2;2;17.38;79;1.333333;
83781;27/06/2012;1200;0;;13.1;;;;;;
83781;28/06/2012;0000;;24.8;;7.3;2.3;17.58;75.5;2.366667;
83781;28/06/2012;1200;0;;12.5;;;;;;
83781;29/06/2012;0000;;24.5;;7.3;2.5;18.7;66;2.8;
83781;29/06/2012;1200;0;;12.7;;;;;;
83781;30/06/2012;0000;;25.6;;8.9;4.4;19.62;57;1;
83781;30/06/2012;1200;0;;14.5;;;;;;
83781;01/07/2012;0000;;26.2;;8.9;4.8;19.56;65.5;2.3;
83781;01/07/2012;1200;0;;13.7;;;;;;
83781;02/07/2012;0000;;26.7;;9;3.8;19.98;67.5;1.1;
83781;02/07/2012;1200;0;;14.3;;;;;;
83781;03/07/2012;0000;;26.1;;9;4.3;20;65.75;1.533333;
83781;03/07/2012;1200;0;;15;;;;;;
83781;04/07/2012;0000;;25.7;;9;4;19.4;61.25;2.5;
83781;04/07/2012;1200;0;;14.7;;;;;;
83781;05/07/2012;0000;;26.1;;8.9;5.6;19.5;61;2.433333;
83781;05/07/2012;1200;0;;14.9;;;;;;
83781;06/07/2012;0000;;25.3;;8.5;4.7;19.54;58.5;2.666667;
83781;06/07/2012;1200;0;;13.9;;;;;;
83781;07/07/2012;0000;;22.9;;1;6.4;19.44;76.5;1.866667;
83781;07/07/2012;1200;0;;17;;;;;;
83781;08/07/2012;0000;;19.7;;0;2.6;13.72;89.25;3.3;
83781;08/07/2012;1200;21.2;;11.5;;;;;;
83781;09/07/2012;0000;;19.5;;6.7;1;14.66;80.25;2.566667;
83781;09/07/2012;1200;0.2;;11.6;;;;;;
83781;10/07/2012;0000;;23.8;;7.8;2.5;16.92;68.75;2.333333;
83781;10/07/2012;1200;0;;11.3;;;;;;
83781;11/07/2012;0000;;24.6;;4.5;4.7;18.14;74.25;2.133333;
83781;11/07/2012;1200;0;;12.3;;;;;;
83781;12/07/2012;0000;;20.7;;0.2;3.8;17.84;83.25;1.633333;
83781;12/07/2012;1200;0.4;;15.5;;;;;;
83781;13/07/2012;0000;;19.8;;9.1;2.4;14.6;57.25;2.866667;
83781;13/07/2012;1200;4.8;;10.9;;;;;;
83781;14/07/2012;0000;;21.1;;8.9;5.6;13.78;62.75;1.133333;
83781;14/07/2012;1200;0;;8.9;;;;;;
83781;15/07/2012;0000;;16.8;;4.5;3;12.6;79.5;3.066667;
83781;15/07/2012;1200;0;;8.8;;;;;;
83781;16/07/2012;0000;;14.3;;0;3.1;12.84;95.75;3.5;
83781;16/07/2012;1200;4.2;;11.3;;;;;;
83781;17/07/2012;0000;;19.2;;1.7;0.5;14.54;92.5;2.333333;
83781;17/07/2012;1200;21.2;;11.3;;;;;;
83781;18/07/2012;0000;;16.7;;7.8;1.3;13.32;74.25;2.6;
83781;18/07/2012;1200;22;;11.9;;;;;;
83781;19/07/2012;0000;;20.8;;9;2.8;13.66;84.25;0.966667;
83781;19/07/2012;1200;0;;9.1;;;;;;
83781;20/07/2012;0000;;22.3;;7.2;2.1;15.36;66.5;1.8;
83781;20/07/2012;1200;0;;10.1;;;;;;
83781;21/07/2012;0000;;26.3;;9.2;4.3;19.22;39.25;3.366667;
83781;21/07/2012;1200;0;;10.8;;;;;;
83781;22/07/2012;0000;;27.9;;8.2;8.7;20.98;52.75;1.633333;
83781;22/07/2012;1200;0;;13.7;;;;;;
83781;23/07/2012;0000;;28.3;;8.5;6;21.44;61.5;1.133333;
83781;23/07/2012;1200;0;;16.7;;;;;;
83781;24/07/2012;0000;;27.9;;3.7;4.5;21.94;57.75;4.333333;
83781;24/07/2012;1200;0;;16.4;;;;;;
83781;25/07/2012;0000;;24.3;;7.1;6.8;19.42;76.75;2.8;
83781;25/07/2012;1200;0;;16.9;;;;;;
83781;26/07/2012;0000;;28.3;;9.2;2.3;21.56;57.25;1.7;
83781;26/07/2012;1200;0;;15.3;;;;;;
83781;27/07/2012;0000;;26.9;;8;3.4;19.58;73.25;2.633333;
83781;27/07/2012;1200;0;;16.2;;;;;;
83781;28/07/2012;0000;;25.7;;5.3;6.6;19.92;73.25;3.533333;
83781;28/07/2012;1200;0;;14.9;;;;;;
83781;29/07/2012;0000;;27.7;;9.3;3.2;21.72;49.25;3.033333;
83781;29/07/2012;1200;0;;16.1;;;;;;
83781;30/07/2012;0000;;23.7;;0;7.8;17;84.25;3.2;
83781;30/07/2012;1200;0;;14.3;;;;;;
83781;31/07/2012;0000;;20.9;;0.2;1.5;17.06;85.25;3.2;
83781;31/07/2012;1200;0.7;;14.3;;;;;;
83781;01/08/2012;0000;;24.4;;5.8;1.5;18.62;72.75;2.366667;
83781;01/08/2012;1200;0.3;;14.4;;;;;;
83781;02/08/2012;0000;;26.3;;7.8;2.7;19.46;64;2.333333;
83781;02/08/2012;1200;0;;13.8;;;;;;
83781;03/08/2012;0000;;26.5;;9.4;4;20.5;57.75;2.6;
83781;03/08/2012;1200;0;;14.8;;;;;;
83781;04/08/2012;0000;;26.8;;9.4;5.5;21.22;54.5;2.5;
83781;04/08/2012;1200;0;;14.7;;;;;;
83781;05/08/2012;0000;;22.1;;1.6;6;18.56;77.5;2.4;
83781;05/08/2012;1200;0;;16.3;;;;;;
83781;06/08/2012;0000;;21.2;;7.8;2.6;15.24;71.5;2.8;
83781;06/08/2012;1200;0;;12.8;;;;;;
83781;07/08/2012;0000;;22.1;;7.2;3.3;15.96;77.75;3.2;
83781;07/08/2012;1200;0;;11.6;;;;;;
83781;08/08/2012;0000;;25.3;;8;2.6;16.96;75.5;2.233333;
83781;08/08/2012;1200;0;;12.7;;;;;;
83781;09/08/2012;0000;;25.7;;7.2;2.7;18.08;70;1.733333;
83781;09/08/2012;1200;0;;12.8;;;;;;
83781;10/08/2012;0000;;26.7;;9.3;3.3;19.5;57.5;1.633333;
83781;10/08/2012;1200;0;;13.3;;;;;;
83781;11/08/2012;0000;;26.7;;9.1;3.7;19.48;59;2.433333;
83781;11/08/2012;1200;0;;13.5;;;;;;
83781;12/08/2012;0000;;26.6;;9.7;5.1;20.74;53;2.1;
83781;12/08/2012;1200;0;;15.7;;;;;;
83781;13/08/2012;0000;;27.8;;9.7;5;19.42;61.5;2.566667;
83781;13/08/2012;1200;0;;14.7;;;;;;
83781;14/08/2012;0000;;26.1;;9.3;5.3;18.8;69.75;2.7;
83781;14/08/2012;1200;0;;14.1;;;;;;
83781;15/08/2012;0000;;27.3;;9;3.4;20.64;60.75;4.133333;
83781;15/08/2012;1200;0;;16.3;;;;;;
83781;16/08/2012;0000;;24.3;;5.2;4.8;20.24;68.25;2.8;
83781;16/08/2012;1200;0;;15.7;;;;;;
83781;17/08/2012;0000;;25.3;;7.5;3.1;18.78;72.25;3.7;
83781;17/08/2012;1200;0;;15.2;;;;;;
83781;18/08/2012;0000;;25.8;;9.8;3.6;19.5;65.25;4.6;
83781;18/08/2012;1200;0;;14.5;;;;;;
83781;19/08/2012;0000;;26.8;;10;4.3;19.2;65.5;3.15;
83781;19/08/2012;1200;0;;14.1;;;;;;
83781;20/08/2012;0000;;26.5;;10.1;3.5;19.82;66;2.766667;
83781;20/08/2012;1200;0;;13.8;;;;;;
83781;21/08/2012;0000;;28.6;;10.1;4.7;20.78;39.25;2.233333;
83781;21/08/2012;1200;0;;14.3;;;;;;
83781;22/08/2012;0000;;27.8;;10.1;6.7;20.66;46.5;2.8;
83781;22/08/2012;1200;0;;15.3;;;;;;
83781;23/08/2012;0000;;25.9;;10.1;7.1;18.6;64;2.433333;
83781;23/08/2012;1200;0;;13.7;;;;;;
83781;24/08/2012;0000;;27.1;;10;4.1;19.86;69;2.066667;
83781;24/08/2012;1200;0;;14.2;;;;;;
83781;25/08/2012;0000;;27.9;;9.4;5.3;20.48;49.5;2.1;
83781;25/08/2012;1200;0;;14.7;;;;;;
83781;26/08/2012;0000;;25.3;;10;6;18.84;71.5;2.966667;
83781;26/08/2012;1200;0;;15.5;;;;;;
83781;27/08/2012;0000;;26.2;;6.1;3.4;18.06;76;3.066667;
83781;27/08/2012;1200;0;;14.3;;;;;;
83781;28/08/2012;0000;;24.1;;5.5;2.8;17.72;76.5;2.7;
83781;28/08/2012;1200;0;;14.5;;;;;;
83781;29/08/2012;0000;;23.3;;7.3;3.1;17.62;72;2.466667;
83781;29/08/2012;1200;0;;13.7;;;;;;
83781;30/08/2012;0000;;21.8;;8.1;3.2;16.1;71.5;3.4;
83781;30/08/2012;1200;0;;14.1;;;;;;
83781;31/08/2012;0000;;28.2;;9.6;4;17.98;68.75;2;
83781;31/08/2012;1200;0;;12.9;;;;;;
83781;01/09/2012;0000;;29.9;;7.8;3.3;20.18;56.75;2.533333;
83781;01/09/2012;1200;0;;14;;;;;;
83781;02/09/2012;0000;;30.7;;10.1;6;20.84;50.5;2.1;
83781;02/09/2012;1200;0;;13.7;;;;;;
83781;03/09/2012;0000;;25.9;;8.1;7;19.22;66.25;3.1;
83781;03/09/2012;1200;0;;15.6;;;;;;
83781;04/09/2012;0000;;21;;3.5;4.5;16.26;75;4.3;
83781;04/09/2012;1200;0;;14;;;;;;
83781;05/09/2012;0000;;29.9;;9.2;2.7;20.12;65.75;1.733333;
83781;05/09/2012;1200;0;;10.1;;;;;;
83781;06/09/2012;0000;;30.3;;7;4.8;21.54;64;2.166667;
83781;06/09/2012;1200;0;;16;;;;;;
83781;07/09/2012;0000;;30.9;;9;5;21.7;63.75;1.533333;
83781;07/09/2012;1200;0;;15.2;;;;;;
83781;08/09/2012;0000;;31.8;;10.1;4.6;24.96;41.75;1.766667;
83781;08/09/2012;1200;0;;17.8;;;;;;
83781;09/09/2012;0000;;33.3;;9;9.3;23.7;59.75;2.166667;
83781;09/09/2012;1200;0;;19.6;;;;;;
83781;10/09/2012;0000;;32.6;;9.5;7;24.22;58.5;2.866667;
83781;10/09/2012;1200;0;;18.5;;;;;;
83781;11/09/2012;0000;;31.2;;5.3;7.6;21.82;68.25;2.7;
83781;11/09/2012;1200;0;;18.9;;;;;;
83781;12/09/2012;0000;;31.3;;7.9;4.8;21.24;67;1.566667;
83781;12/09/2012;1200;0;;16.5;;;;;;
83781;13/09/2012;0000;;21.5;;0;4.1;18.78;82.75;3.6;
83781;13/09/2012;1200;0;;17.6;;;;;;
83781;14/09/2012;0000;;26.8;;6.1;2.2;19.74;76.5;3.466667;
83781;14/09/2012;1200;0;;16.7;;;;;;
83781;15/09/2012;0000;;30.5;;8;3.5;21.92;71;2;
83781;15/09/2012;1200;0;;17.2;;;;;;
83781;16/09/2012;0000;;33.5;;10.2;4.1;25.96;42.75;1.933333;
83781;16/09/2012;1200;0;;17.7;;;;;;
83781;17/09/2012;0000;;33.9;;9.9;8.9;26.72;42.5;2.166667;
83781;17/09/2012;1200;0;;18.5;;;;;;
83781;18/09/2012;0000;;34.1;;10.1;9.3;28.1;39;2.333333;
83781;18/09/2012;1200;0;;21.5;;;;;;
83781;19/09/2012;0000;;33.7;;4.6;8;25.58;52;4.3;
83781;19/09/2012;1200;0;;22;;;;;;
83781;20/09/2012;0000;;24;;1.2;6.9;20.94;77;2.766667;
83781;20/09/2012;1200;0;;18.7;;;;;;
83781;21/09/2012;0000;;21.7;;0;3.4;18.42;82.5;2.666667;
83781;21/09/2012;1200;0;;16.1;;;;;;
83781;22/09/2012;0000;;22.2;;5;2.2;16.52;71.75;2.8;
83781;22/09/2012;1200;5;;14.2;;;;;;
83781;23/09/2012;0000;;22.2;;5.2;3.8;16.5;75.25;3.733333;
83781;23/09/2012;1200;0;;13.1;;;;;;
83781;24/09/2012;0000;;25.5;;2.6;3.4;19.24;80;1.466667;
83781;24/09/2012;1200;0;;14.7;;;;;;
83781;25/09/2012;0000;;23.7;;0;3;19.62;74.5;2.3;
83781;25/09/2012;1200;5;;16;;;;;;
83781;26/09/2012;0000;;19.7;;0.9;3.6;11.96;76.25;4.133333;
83781;26/09/2012;1200;9.2;;9.1;;;;;;
83781;27/09/2012;0000;;16.8;;4.1;3.7;12.66;64.25;5.533333;
83781;27/09/2012;1200;0;;8.7;;;;;;
83781;28/09/2012;0000;;20.8;;10.9;3.3;14.3;61;4.066667;
83781;28/09/2012;1200;0;;10.1;;;;;;
83781;29/09/2012;0000;;23.7;;10.3;4.5;15.6;59.75;4.8;
83781;29/09/2012;1200;0;;9.5;;;;;;
83781;30/09/2012;0000;;27.1;;10.3;4.5;17.84;66;2.733333;
83781;30/09/2012;1200;0;;12.1;;;;;;
83781;01/10/2012;0000;;32.3;;10.6;4.5;20.62;57.5;2.466667;
83781;01/10/2012;1200;0;;13.6;;;;;;
83781;02/10/2012;0000;;32.5;;7.1;5.3;23.7;52.75;2;
83781;02/10/2012;1200;0;;15.7;;;;;;
83781;03/10/2012;0000;;34.5;;8.5;7.5;24.34;58.5;2.966667;
83781;03/10/2012;1200;0;;18.9;;;;;;
83781;04/10/2012;0000;;32.8;;7.6;6.3;23.44;74.25;2.7;
83781;04/10/2012;1200;0;;19;;;;;;
83781;05/10/2012;0000;;28.5;;2.4;3.9;21.4;78.75;2.9;
83781;05/10/2012;1200;0;;17.7;;;;;;
83781;06/10/2012;0000;;29.6;;3;2.8;23.18;70.25;1.933333;
83781;06/10/2012;1200;15.6;;17.8;;;;;;
83781;07/10/2012;0000;;31.3;;10.2;4;22.84;64.5;1.966667;
83781;07/10/2012;1200;0;;18.8;;;;;;
83781;08/10/2012;0000;;30.6;;10;5.5;21.22;74.5;3.633333;
83781;08/10/2012;1200;0;;16.8;;;;;;
83781;09/10/2012;0000;;32.3;;10.8;4.5;24.82;45;0.766667;
83781;09/10/2012;1200;0;;17;;;;;;
83781;10/10/2012;0000;;32.8;;10.4;9;24.54;52.25;3.366667;
83781;10/10/2012;1200;0;;20;;;;;;
83781;11/10/2012;0000;;23.3;;0;8.8;18.84;87;3.533333;
83781;11/10/2012;1200;0;;16.5;;;;;;
83781;12/10/2012;0000;;21.1;;0.2;1.8;17.18;83.75;3.666667;
83781;12/10/2012;1200;16.8;;14.7;;;;;;
83781;13/10/2012;0000;;18.7;;0;2;16.2;88;4.2;
83781;13/10/2012;1200;0.8;;14.7;;;;;;
83781;14/10/2012;0000;;17.9;;0;3.5;15.34;79.75;4.4;
83781;14/10/2012;1200;0;;14;;;;;;
83781;15/10/2012;0000;;23;;10.3;2.4;16.86;70;3.366667;
83781;15/10/2012;1200;0;;13.1;;;;;;
83781;16/10/2012;0000;;27.7;;4.2;3.9;20.98;67;2.233333;
83781;16/10/2012;1200;0;;13.6;;;;;;
83781;17/10/2012;0000;;22.5;;7;4.1;21.52;74;3.395547;
83781;17/10/2012;1200;7.6;;18.5;;;;;;
83781;18/10/2012;0000;;30.1;;11.1;5.1;21.92;68.75;2.633333;
83781;18/10/2012;1200;0;;17.9;;;;;;
83781;19/10/2012;0000;;;;2.3;4.8;;77;3.433333;
83781;19/10/2012;1200;0;;16.2;;;;;;
83781;20/10/2012;0000;;25.4;;1.5;2.7;20.2;77.75;2.3;
83781;20/10/2012;1200;0;;13.7;;;;;;
83781;21/10/2012;0000;;32.9;;10;2.3;23.98;59.75;2;
83781;21/10/2012;1200;2;;16.7;;;;;;
83781;22/10/2012;0000;;32.5;;10.7;7.3;26.04;55;2.633333;
83781;22/10/2012;1200;0;;19.2;;;;;;
83781;23/10/2012;0000;;;;0.5;9.2;;89.75;2.633333;
83781;23/10/2012;1200;7.2;;19.9;;;;;;
83781;24/10/2012;0000;;27;;2;2;21.54;76.5;2.533333;
83781;24/10/2012;1200;12.5;;18.9;;;;;;
83781;25/10/2012;0000;;30.1;;5.6;2.7;21.5;79.5;2.933333;
83781;25/10/2012;1200;0;;17.5;;;;;;
83781;26/10/2012;0000;;28.2;;2.4;2.9;21.96;85.5;2.933333;
83781;26/10/2012;1200;0;;19;;;;;;
83781;27/10/2012;0000;;33.6;;6.8;2.5;25.42;67.5;1.166667;
83781;27/10/2012;1200;0;;19.7;;;;;;
83781;28/10/2012;0000;;35.3;;8.2;6;25.32;64;2.6;
83781;28/10/2012;1200;2.6;;19.7;;;;;;
83781;29/10/2012;0000;;33.5;;10.1;4;25;73.75;1.766667;
83781;29/10/2012;1200;63.2;;19.5;;;;;;
83781;30/10/2012;0000;;36.1;;10.3;4.1;29.16;51.75;1.6;
83781;30/10/2012;1200;0;;21.7;;;;;;
83781;31/10/2012;0000;;36.6;;11;8.6;26.8;60.75;4.466667;
83781;31/10/2012;1200;0;;22.2;;;;;;
83781;01/11/2012;0000;;25.8;;0.2;10;21.4;78.25;3.366667;
83781;01/11/2012;1200;0;;19.1;;;;;;
83781;02/11/2012;0000;;23.6;;0.1;3;18.92;82.5;3.7;
83781;02/11/2012;1200;0;;17;;;;;;
83781;03/11/2012;0000;;23.5;;0.2;3;19.52;84.5;3;
83781;03/11/2012;1200;0;;16.7;;;;;;
83781;04/11/2012;0000;;25.6;;2.5;2.2;20.78;77.75;3.2;
83781;04/11/2012;1200;0;;17.8;;;;;;
83781;05/11/2012;0000;;27;;7;2.8;21;73.75;3.733333;
83781;05/11/2012;1200;0;;17.8;;;;;;
83781;06/11/2012;0000;;27.8;;6.8;4.4;21.56;69.75;4;
83781;06/11/2012;1200;0;;17.2;;;;;;
83781;07/11/2012;0000;;28;;8.1;6.6;22.7;72.5;4.133333;
83781;07/11/2012;1200;0;;18.6;;;;;;
83781;08/11/2012;0000;;29;;1;2.9;22.26;77.5;2.1;
83781;08/11/2012;1200;0;;19.2;;;;;;
83781;09/11/2012;0000;;22.5;;0;2;20.76;92.5;3.9;
83781;09/11/2012;1200;5.2;;19;;;;;;
83781;10/11/2012;0000;;28.7;;6.8;1.2;22.76;79.75;2.766667;
83781;10/11/2012;1200;8.2;;18.7;;;;;;
83781;11/11/2012;0000;;31.9;;10.2;3.1;24.32;73;2.4;
83781;11/11/2012;1200;7.8;;19.3;;;;;;
83781;12/11/2012;0000;;24.7;;0;4.5;21.12;89.25;1.166667;
83781;12/11/2012;1200;37.8;;19.7;;;;;;
83781;13/11/2012;0000;;21.6;;0;1.2;17.28;86.5;3.566667;
83781;13/11/2012;1200;6.7;;15;;;;;;
83781;14/11/2012;0000;;18.3;;0;1.8;16.02;87.25;3.333333;
83781;14/11/2012;1200;0;;14.2;;;;;;
83781;15/11/2012;0000;;22.3;;3.4;2.2;17.2;77.25;3.066667;
83781;15/11/2012;1200;0;;13.8;;;;;;
83781;16/11/2012;0000;;23.1;;4.2;2.5;18.18;75;2.866667;
83781;16/11/2012;1200;0;;14.6;;;;;;
83781;17/11/2012;0000;;22.7;;7;2.5;17.82;67.5;3.3;
83781;17/11/2012;1200;0;;14.6;;;;;;
83781;18/11/2012;0000;;26.4;;11.5;5.4;19.1;70.25;3.766667;
83781;18/11/2012;1200;0;;14.7;;;;;;
83781;19/11/2012;0000;;30.1;;8.9;4.1;21.38;73.75;2.3;
83781;19/11/2012;1200;0;;17;;;;;;
83781;20/11/2012;0000;;30.1;;6.7;4;23.28;61;1.233333;
83781;20/11/2012;1200;0;;18.7;;;;;;
83781;21/11/2012;0000;;28.5;;11.2;4.3;21.84;67;3.133333;
83781;21/11/2012;1200;2.4;;16.9;;;;;;
83781;22/11/2012;0000;;29.3;;12.3;5;22.52;64;2.766667;
83781;22/11/2012;1200;0;;17.5;;;;;;
83781;23/11/2012;0000;;34.1;;9.6;6;24.6;48.5;2.1;
83781;23/11/2012;1200;0;;15.5;;;;;;
83781;24/11/2012;0000;;27.4;;2;10.3;23.38;69.5;2.3;
83781;24/11/2012;1200;0;;19.7;;;;;;
83781;25/11/2012;0000;;22.3;;0;5.2;19.34;86.75;3.1;
83781;25/11/2012;1200;6.2;;17.6;;;;;;
83781;26/11/2012;0000;;20.7;;0;1.9;18.46;84.5;4.2;
83781;26/11/2012;1200;0.8;;16.2;;;;;;
83781;27/11/2012;0000;;27.7;;3.6;2;20.38;79;2.133333;
83781;27/11/2012;1200;0;;16.7;;;;;;
83781;28/11/2012;0000;;30.9;;8.1;2.6;22.94;75;3.033333;
83781;28/11/2012;1200;14.3;;16.4;;;;;;
83781;29/11/2012;0000;;29.9;;9.6;3.5;22.4;69.25;3.133333;
83781;29/11/2012;1200;2.2;;17.9;;;;;;
83781;30/11/2012;0000;;29.9;;5.7;5;22.04;73;4;
83781;30/11/2012;1200;0;;18.1;;;;;;
83781;01/12/2012;0000;;30.6;;3.1;4.2;22.62;79;2.8;
83781;01/12/2012;1200;0;;19.1;;;;;;
83781;02/12/2012;0000;;31.3;;9;3.3;23.68;74;2.366667;
83781;02/12/2012;1200;13;;19.8;;;;;;
83781;03/12/2012;0000;;28.9;;5;4.4;22.7;74.5;2.966667;
83781;03/12/2012;1200;2.2;;19.3;;;;;;
83781;04/12/2012;0000;;32.3;;9;3.4;24.86;66;3.5;
83781;04/12/2012;1200;0;;19.2;;;;;;
83781;05/12/2012;0000;;32.8;;9.7;4.7;27.04;69;1.966667;
83781;05/12/2012;1200;0;;21.4;;;;;;
83781;06/12/2012;0000;;33.1;;9.2;5.4;26.26;66.75;2.466667;
83781;06/12/2012;1200;3.5;;22.2;;;;;;
83781;07/12/2012;0000;;33.9;;9.6;5;27.46;61.25;2.733333;
83781;07/12/2012;1200;14;;22.2;;;;;;
83781;08/12/2012;0000;;30.4;;3.3;6.8;25.98;80.5;2.3;
83781;08/12/2012;1200;0;;23.1;;;;;;
83781;09/12/2012;0000;;26.6;;0.5;2.6;22.48;77.25;4;
83781;09/12/2012;1200;4.4;;19.7;;;;;;
83781;10/12/2012;0000;;32.7;;9.4;2.7;25.22;69;2.5;
83781;10/12/2012;1200;0;;19.1;;;;;;
83781;11/12/2012;0000;;31.4;;2.9;5.5;26.8;65.75;3.833333;
83781;11/12/2012;1200;0;;23.2;;;;;;
83781;12/12/2012;0000;;32.3;;9.1;7.6;25.88;71.5;2.866667;
83781;12/12/2012;1200;0;;22.8;;;;;;
83781;13/12/2012;0000;;32.3;;7.3;5.1;25.18;71;3.333333;
83781;13/12/2012;1200;0;;22.2;;;;;;
83781;14/12/2012;0000;;26.8;;0.7;4.7;22.68;94.5;1.266667;
83781;14/12/2012;1200;11;;21;;;;;;
83781;15/12/2012;0000;;23.3;;0;1.1;21.66;91.25;2.033333;
83781;15/12/2012;1200;114.3;;20.6;;;;;;
83781;16/12/2012;0000;;26.7;;1.5;1.5;23.22;79.75;2.966667;
83781;16/12/2012;1200;56.4;;20.2;;;;;;
83781;17/12/2012;0000;;24.2;;0;3.3;21.62;84.25;4.133333;
83781;17/12/2012;1200;10;;19.7;;;;;;
83781;18/12/2012;0000;;29.3;;1.6;2.5;23.8;80;2.8;
83781;18/12/2012;1200;8.5;;19.7;;;;;;
83781;19/12/2012;0000;;29.3;;1.6;3.2;23.24;86.5;2.7;
83781;19/12/2012;1200;0;;20.3;;;;;;
83781;20/12/2012;0000;;33.7;;8.6;2.2;25.62;66.5;2.166667;
83781;20/12/2012;1200;31.3;;19.8;;;;;;
83781;21/12/2012;0000;;32.5;;4.8;7.9;25.48;80;2.3;
83781;21/12/2012;1200;23.1;;20.9;;;;;;
83781;22/12/2012;0000;;25.5;;0.4;3.1;22.88;88.5;3.566667;
83781;22/12/2012;1200;12.5;;21.3;;;;;;
83781;23/12/2012;0000;;26.9;;0.6;1.3;23.02;86.5;3.066667;
83781;23/12/2012;1200;7;;20.6;;;;;;
83781;24/12/2012;0000;;32.6;;8.2;1.7;24.16;74.75;2.333333;
83781;24/12/2012;1200;0;;20;;;;;;
83781;25/12/2012;0000;;33.5;;11.5;1.3;27.94;56.25;2.666667;
83781;25/12/2012;1200;22.6;;20;;;;;;
83781;26/12/2012;0000;;31.9;;7.7;9.1;27.36;65.75;3.366667;
83781;26/12/2012;1200;0;;23.9;;;;;;
83781;27/12/2012;0000;;29.6;;3.2;6;25.06;79.25;3.133333;
83781;27/12/2012;1200;0;;20.9;;;;;;
83781;28/12/2012;0000;;30.1;;3.4;3.3;25.32;63.25;2.733333;
83781;28/12/2012;1200;1.6;;20.7;;;;;;
83781;29/12/2012;0000;;30.1;;2.8;5.4;24.04;79.75;2.633333;
83781;29/12/2012;1200;0;;20.7;;;;;;
83781;30/12/2012;0000;;30;;1.8;2.5;23.06;85;0.6;
83781;30/12/2012;1200;60.2;;20.1;;;;;;
83781;31/12/2012;0000;;30.1;;4.2;1.8;24.52;69.25;3;
83781;31/12/2012;1200;6.3;;19.5;;;;;;
83781;01/01/2013;0000;;31.9;;4.8;5;25.96;65.25;3.533333;
83781;01/01/2013;1200;0;;22;;;;;;
83781;02/01/2013;0000;;26.6;;0.1;5.4;21.18;82.75;3.533333;
83781;02/01/2013;1200;0;;18.1;;;;;;
83781;03/01/2013;0000;;21.2;;0;2.5;19.46;88.5;4.2;
83781;03/01/2013;1200;0;;18.1;;;;;;
83781;04/01/2013;0000;;26.9;;1.1;1.4;22.2;81;3.566667;
83781;04/01/2013;1200;3.2;;18.7;;;;;;
83781;05/01/2013;0000;;32.7;;9;2.6;25.3;70.75;2.866667;
83781;05/01/2013;1200;0;;20.4;;;;;;
83781;06/01/2013;0000;;31.3;;2.2;4.2;24.68;71;2.366667;
83781;06/01/2013;1200;0.4;;21.7;;;;;;
83781;07/01/2013;0000;;32.1;;10.5;4.6;26.68;55.25;2.9;
83781;07/01/2013;1200;0;;20.3;;;;;;
83781;08/01/2013;0000;;32.1;;8.5;10.4;25.34;74.75;2.633333;
83781;08/01/2013;1200;0;;22.2;;;;;;
83781;09/01/2013;0000;;27.7;;0.6;1.1;23.2;83.25;3.3;
83781;09/01/2013;1200;17.5;;21.1;;;;;;
83781;10/01/2013;0000;;24.5;;0;2;20.32;86.5;3.966667;
83781;10/01/2013;1200;11.1;;17.8;;;;;;
83781;11/01/2013;0000;;22.3;;0.2;2.6;18.66;72.75;3.533333;
83781;11/01/2013;1200;3.4;;16.5;;;;;;
83781;12/01/2013;0000;;20.8;;0;3.1;18.3;89.25;1.866667;
83781;12/01/2013;1200;0;;14.9;;;;;;
